Group,Group_Name,TSBI_Score,Balance,Combined_Score,Best_v1_ref,Best_v2_ref,V1_Model_For_Combined_Score,V2_Model_For_Combined_Score,Best_Score,Best_Source,v1_v1_Score,v1_v2_Score,v2_v1_Score,v2_v2_Score,v1_v1_ModelNumber,v1_v2_ModelNumber,v2_v1_ModelNumber,v2_v2_ModelNumber
TS052,Yang-Server,39.85363287957696,0.9993713313275965,39.87870337108244,19.92681643978848,19.951886931293956,TS052_v1_2,TS052_v2_4,19.951886931293956,v2_v2,19.92681643978848,,,19.951886931293956,2.0,,,4.0
TS028,NKRNA-s,24.10008213190275,0.6601728806884013,36.505713634846934,24.45567256889556,12.050041065951374,TS028_v1_3,TS028_v2_2,24.45567256889556,v1_v1,24.45567256889556,,,12.050041065951374,3.0,,,2.0
TS110,MIEnsembles-Server,15.88682675801229,0.45312315693598637,35.0607257979019,7.943413379006147,27.117312418895757,TS110_v1_2,TS110_v2_5,27.117312418895757,v2_v2,7.943413379006147,,,27.117312418895757,2.0,,,5.0
TS165,dfr,21.699195193698188,0.6193091683338479,35.037742541542535,10.849597596849096,24.18814494469344,TS165_v1_3,TS165_v2_5,24.18814494469344,v2_v2,10.849597596849096,,,24.18814494469344,3.0,,,5.0
TS417,GuangzhouRNA-meta,19.94090999516678,0.5756882998764175,34.63837983062619,9.97045499758339,24.6679248330428,TS417_v1_5,TS417_v2_4,24.6679248330428,v2_v2,9.97045499758339,,,24.6679248330428,5.0,,,4.0
TS400,OmniFold,-1.0,0.0,33.42062746747034,0.0,33.42062746747034,TS400_v1_None,TS400_v2_1,33.42062746747034,v2_v2,0.0,,,33.42062746747034,,,,1.0
TS286,CSSB_experimental,28.569898659798476,0.8650594593845748,33.02651436252003,18.741565032620795,14.28494932989924,TS286_v1_1,TS286_v2_3,18.741565032620795,v1_v1,18.741565032620795,,,14.28494932989924,1.0,,,3.0
TS189,LCBio,19.472551159469333,0.591283460532767,32.93268366059806,23.196408080863392,9.736275579734668,TS189_v1_5,TS189_v2_2,23.196408080863392,v1_v1,23.196408080863392,,,9.736275579734668,5.0,,,2.0
TS276,FrederickFolding,-1.0,0.0,32.900972969383325,0.0,32.900972969383325,TS276_v1_None,TS276_v2_1,32.900972969383325,v2_v2,0.0,,,32.900972969383325,,,,1.0
TS317,GuangzhouRNA_AI,18.375195179811534,0.5653379450995637,32.5030282136385,9.187597589905767,23.315430623732738,TS317_v1_5,TS317_v2_4,23.315430623732738,v2_v2,9.187597589905767,,,23.315430623732738,5.0,,,4.0
TS448,dNAfold,19.232766931884463,0.6388371937192225,30.105897278638288,20.489513812696057,9.616383465942231,TS448_v1_1,TS448_v2_5,20.489513812696057,v1_v1,20.489513812696057,,,9.616383465942231,1.0,,,5.0
TS169,thermomaps,24.740212073455176,0.8659839740231967,28.56890290765643,12.370106036727586,16.19879687092884,TS169_v1_5,TS169_v2_2,16.19879687092884,v2_v2,12.370106036727586,,,16.19879687092884,5.0,,,2.0
TS462,Zheng,15.886826758012292,0.5748499765680584,27.636474568302255,7.943413379006147,19.69306118929611,TS462_v1_2,TS462_v2_1,19.69306118929611,v2_v2,7.943413379006147,,,19.69306118929611,2.0,,,1.0
TS183,GuangzhouRNA-human,21.505311262174,0.8018211131293965,26.820584928528206,16.067929297441204,10.752655631087,TS183_v1_5,TS183_v2_2,16.067929297441204,v1_v1,16.067929297441204,,,10.752655631087,5.0,,,2.0
TS481,Vfold,19.05358686279596,0.7222590939927421,26.38054269066417,9.52679343139798,16.85374925926619,TS481_v1_4,TS481_v2_5,16.85374925926619,v2_v2,9.52679343139798,,,16.85374925926619,4.0,,,5.0
TS358,PerezLab_Gators,23.092747756545904,0.8946411740641153,25.812301541680377,11.546373878272952,14.265927663407425,TS358_v1_2,TS358_v2_1,14.265927663407425,v2_v2,11.546373878272952,,,14.265927663407425,2.0,,,1.0
TS261,UNRES,19.11519816290632,0.7558385761646649,25.29005367773388,9.55759908145316,15.732454596280718,TS261_v1_1,TS261_v2_3,15.732454596280718,v2_v2,9.55759908145316,,,15.732454596280718,1.0,,,3.0
TS338,GeneSilico,20.375929334710648,0.8292393207280173,24.571832069928774,10.187964667355324,14.383867402573449,TS338_v1_5,TS338_v2_3,14.383867402573449,v2_v2,10.187964667355324,,,14.383867402573449,5.0,,,3.0
TS456,Yang-Multimer,20.69714324144963,0.8749904605686791,23.654135872519134,13.30556425179432,10.348571620724815,TS456_v1_2,TS456_v2_4,13.30556425179432,v1_v1,13.30556425179432,,,10.348571620724815,2.0,,,4.0
TS094,SimRNA-Server,18.56812532219771,0.8240984644466781,22.531440262620617,13.247377601521762,9.284062661098854,TS094_v1_2,TS094_v2_3,13.247377601521762,v1_v1,13.247377601521762,,,9.284062661098854,2.0,,,3.0
TS063,RNApolis,19.891569133151396,0.9012735992383002,22.070511274226273,9.945784566575698,12.124726707650575,TS063_v1_1,TS063_v2_3,12.124726707650575,v2_v2,9.945784566575698,,,12.124726707650575,1.0,,,3.0
TS450,OpenComplex_Server,17.713348456141173,0.9406818897179152,18.830327924621702,9.973653696551116,8.856674228070586,TS450_v1_2,TS450_v2_4,9.973653696551116,v1_v1,9.973653696551116,,,8.856674228070586,2.0,,,4.0
TS423,ShanghaiTech-server,-1.0,0.0,9.179996297979894,9.179996297979894,0.0,TS423_v1_1,TS423_v2_None,9.179996297979894,v1_v1,9.179996297979894,,,0.0,1.0,,,
TS298,ShanghaiTech-human,-1.0,0.0,9.179996297979894,9.179996297979894,0.0,TS298_v1_1,TS298_v2_None,9.179996297979894,v1_v1,9.179996297979894,,,0.0,1.0,,,
TS367,AIR,-1.0,0.0,9.138533813801008,0.0,9.138533813801008,TS367_v1_None,TS367_v2_1,9.138533813801008,v2_v2,0.0,,,9.138533813801008,,,,1.0
TS306,GeneSilicoRNA-server,-1.0,0.0,6.350220022340637,0.0,6.350220022340637,TS306_v1_None,TS306_v2_1,6.350220022340637,v2_v2,0.0,,,6.350220022340637,,,,1.0
TS208,falcon2,-1.0,0.0,4.125439569436727,4.125439569436727,0.0,TS208_v1_1,TS208_v2_None,4.125439569436727,v1_v1,4.125439569436727,,,0.0,1.0,,,
TS403,mmagnus,-1.0,0.0,2.845783949787924,0.0,2.845783949787924,TS403_v1_None,TS403_v2_1,2.845783949787924,v2_v2,0.0,,,2.845783949787924,,,,1.0
